_id,_type,category,item,oid
79532,vertex,1,oid,79532
79533,vertex,3,oid,79533
79534,vertex,16,oid,79534
79535,vertex,20,oid,79535
79536,vertex,8,oid,79536
79537,vertex,16,oid,79537
79538,vertex,20,oid,79538
79539,vertex,17,oid,79539
79540,vertex,15,oid,79540
79543,vertex,25,oid,79543
79544,vertex,20,oid,79544
79545,vertex,24,oid,79545
79546,vertex,6,oid,79546
79547,vertex,25,oid,79547
79548,vertex,15,oid,79548
79550,vertex,20,oid,79550
79551,vertex,9,oid,79551
79552,vertex,6,oid,79552
79553,vertex,18,oid,79553
79554,vertex,10,oid,79554
79555,vertex,24,oid,79555
79556,vertex,20,oid,79556
79557,vertex,10,oid,79557
79559,vertex,24,oid,79559
79560,vertex,20,oid,79560
79561,vertex,20,oid,79561
79562,vertex,4,oid,79562
79563,vertex,15,oid,79563
79564,vertex,20,oid,79564
79565,vertex,20,oid,79565
79566,vertex,3,oid,79566
79568,vertex,16,oid,79568
79569,vertex,28,oid,79569
79570,vertex,14,oid,79570
79571,vertex,3,oid,79571
79573,vertex,25,oid,79573
79575,vertex,3,oid,79575
79576,vertex,9,oid,79576
79577,vertex,16,oid,79577
79578,vertex,20,oid,79578
79579,vertex,6,oid,79579
79580,vertex,6,oid,79580
79581,vertex,20,oid,79581
79582,vertex,25,oid,79582
79583,vertex,24,oid,79583
79584,vertex,20,oid,79584
79585,vertex,6,oid,79585
79586,vertex,24,oid,79586
79588,vertex,16,oid,79588
79589,vertex,25,oid,79589
79591,vertex,24,oid,79591
79593,vertex,25,oid,79593
79596,vertex,22,oid,79596
79598,vertex,9,oid,79598
79599,vertex,6,oid,79599
79600,vertex,10,oid,79600
79601,vertex,17,oid,79601
79602,vertex,20,oid,79602
79603,vertex,20,oid,79603
79605,vertex,6,oid,79605
79606,vertex,24,oid,79606
79607,vertex,18,oid,79607
79608,vertex,24,oid,79608
79609,vertex,27,oid,79609
79611,vertex,22,oid,79611
79612,vertex,20,oid,79612
79613,vertex,25,oid,79613
79614,vertex,24,oid,79614
79615,vertex,25,oid,79615
79616,vertex,24,oid,79616
79618,vertex,24,oid,79618
79619,vertex,7,oid,79619
79620,vertex,10,oid,79620
79621,vertex,8,oid,79621
79622,vertex,20,oid,79622
79623,vertex,20,oid,79623
79624,vertex,24,oid,79624
79625,vertex,20,oid,79625
79626,vertex,22,oid,79626
79627,vertex,7,oid,79627
79628,vertex,15,oid,79628
79629,vertex,22,oid,79629
79630,vertex,8,oid,79630
79632,vertex,16,oid,79632
79633,vertex,15,oid,79633
79634,vertex,24,oid,79634
79635,vertex,24,oid,79635
79636,vertex,18,oid,79636
79637,vertex,10,oid,79637
79639,vertex,3,oid,79639
79640,vertex,16,oid,79640
79641,vertex,25,oid,79641
79646,vertex,8,oid,79646
79647,vertex,10,oid,79647
79648,vertex,8,oid,79648
79649,vertex,10,oid,79649
79650,vertex,24,oid,79650
79651,vertex,8,oid,79651
79652,vertex,7,oid,79652
79653,vertex,24,oid,79653
79654,vertex,24,oid,79654
79655,vertex,10,oid,79655
79656,vertex,7,oid,79656
79658,vertex,25,oid,79658
79659,vertex,4,oid,79659
79660,vertex,4,oid,79660
79661,vertex,20,oid,79661
79662,vertex,19,oid,79662
79663,vertex,8,oid,79663
79666,vertex,20,oid,79666
79667,vertex,20,oid,79667
79668,vertex,22,oid,79668
79669,vertex,10,oid,79669
79670,vertex,8,oid,79670
79671,vertex,24,oid,79671
79673,vertex,2,oid,79673
79674,vertex,8,oid,79674
79675,vertex,20,oid,79675
79676,vertex,8,oid,79676
79677,vertex,25,oid,79677
79678,vertex,14,oid,79678
79679,vertex,3,oid,79679
79681,vertex,24,oid,79681
79683,vertex,20,oid,79683
79684,vertex,25,oid,79684
79685,vertex,24,oid,79685
79686,vertex,12,oid,79686
79687,vertex,8,oid,79687
79688,vertex,24,oid,79688
79689,vertex,8,oid,79689
79690,vertex,15,oid,79690
79691,vertex,19,oid,79691
79693,vertex,18,oid,79693
79695,vertex,26,oid,79695
79696,vertex,7,oid,79696
79697,vertex,20,oid,79697
79698,vertex,10,oid,79698
79699,vertex,15,oid,79699
79700,vertex,25,oid,79700
79702,vertex,12,oid,79702
79703,vertex,24,oid,79703
79705,vertex,25,oid,79705
79706,vertex,25,oid,79706
79707,vertex,24,oid,79707
79709,vertex,17,oid,79709
79711,vertex,8,oid,79711
79712,vertex,25,oid,79712
79713,vertex,25,oid,79713
79714,vertex,20,oid,79714
79716,vertex,6,oid,79716
79717,vertex,8,oid,79717
79718,vertex,8,oid,79718
79719,vertex,20,oid,79719
79720,vertex,24,oid,79720
79721,vertex,16,oid,79721
79722,vertex,24,oid,79722
79723,vertex,20,oid,79723
79724,vertex,8,oid,79724
79725,vertex,18,oid,79725
79726,vertex,25,oid,79726
79727,vertex,20,oid,79727
79729,vertex,24,oid,79729
79730,vertex,22,oid,79730
79731,vertex,12,oid,79731
79732,vertex,24,oid,79732
79733,vertex,24,oid,79733
79734,vertex,22,oid,79734
79735,vertex,7,oid,79735
79736,vertex,3,oid,79736
79737,vertex,25,oid,79737
79738,vertex,24,oid,79738
79740,vertex,24,oid,79740
79741,vertex,22,oid,79741
79743,vertex,8,oid,79743
79745,vertex,8,oid,79745
79746,vertex,25,oid,79746
79748,vertex,17,oid,79748
79750,vertex,15,oid,79750
79751,vertex,25,oid,79751
79752,vertex,8,oid,79752
79753,vertex,10,oid,79753
79754,vertex,16,oid,79754
79755,vertex,26,oid,79755
79756,vertex,8,oid,79756
79757,vertex,20,oid,79757
79758,vertex,8,oid,79758
79759,vertex,15,oid,79759
79760,vertex,24,oid,79760
79762,vertex,20,oid,79762
79763,vertex,20,oid,79763
79765,vertex,24,oid,79765
79766,vertex,18,oid,79766
79767,vertex,7,oid,79767
79768,vertex,27,oid,79768
79769,vertex,25,oid,79769
79770,vertex,25,oid,79770
79771,vertex,7,oid,79771
79772,vertex,10,oid,79772
79773,vertex,25,oid,79773
79774,vertex,15,oid,79774
79775,vertex,27,oid,79775
79777,vertex,8,oid,79777
79778,vertex,8,oid,79778
79779,vertex,25,oid,79779
79781,vertex,24,oid,79781
79782,vertex,2,oid,79782
79784,vertex,15,oid,79784
79785,vertex,10,oid,79785
79786,vertex,15,oid,79786
79787,vertex,1,oid,79787
79788,vertex,9,oid,79788
79789,vertex,25,oid,79789
79790,vertex,25,oid,79790
79791,vertex,24,oid,79791
79792,vertex,24,oid,79792
79793,vertex,9,oid,79793
79794,vertex,25,oid,79794
79795,vertex,20,oid,79795
79796,vertex,24,oid,79796
79797,vertex,20,oid,79797
79798,vertex,12,oid,79798
79799,vertex,25,oid,79799
79800,vertex,11,oid,79800
79802,vertex,10,oid,79802
79803,vertex,12,oid,79803
79804,vertex,16,oid,79804
79805,vertex,25,oid,79805
79806,vertex,7,oid,79806
79807,vertex,15,oid,79807
79808,vertex,20,oid,79808
79809,vertex,20,oid,79809
79810,vertex,12,oid,79810
79811,vertex,19,oid,79811
79813,vertex,24,oid,79813
79814,vertex,24,oid,79814
79815,vertex,18,oid,79815
79816,vertex,8,oid,79816
79818,vertex,17,oid,79818
79819,vertex,20,oid,79819
79820,vertex,24,oid,79820
79821,vertex,8,oid,79821
79823,vertex,19,oid,79823
79824,vertex,3,oid,79824
79826,vertex,11,oid,79826
79829,vertex,9,oid,79829
79830,vertex,10,oid,79830
79831,vertex,6,oid,79831
79832,vertex,24,oid,79832
79833,vertex,5,oid,79833
79834,vertex,20,oid,79834
79835,vertex,25,oid,79835
79836,vertex,10,oid,79836
79837,vertex,16,oid,79837
79838,vertex,28,oid,79838
79839,vertex,15,oid,79839
79841,vertex,25,oid,79841
79843,vertex,8,oid,79843
79844,vertex,20,oid,79844
79845,vertex,25,oid,79845
79846,vertex,8,oid,79846
79847,vertex,12,oid,79847
79848,vertex,15,oid,79848
79849,vertex,25,oid,79849
79851,vertex,24,oid,79851
79852,vertex,24,oid,79852
79853,vertex,24,oid,79853
79854,vertex,24,oid,79854
79855,vertex,22,oid,79855
79856,vertex,24,oid,79856
79857,vertex,2,oid,79857
79858,vertex,20,oid,79858
79859,vertex,20,oid,79859
79860,vertex,20,oid,79860
79862,vertex,7,oid,79862
79863,vertex,16,oid,79863
79864,vertex,1,oid,79864
79865,vertex,25,oid,79865
79866,vertex,25,oid,79866
79868,vertex,24,oid,79868
79869,vertex,19,oid,79869
79870,vertex,10,oid,79870
79871,vertex,24,oid,79871
79873,vertex,25,oid,79873
79874,vertex,24,oid,79874
79875,vertex,24,oid,79875
79876,vertex,10,oid,79876
79877,vertex,24,oid,79877
79879,vertex,24,oid,79879
79880,vertex,25,oid,79880
79881,vertex,24,oid,79881
79882,vertex,1,oid,79882
79883,vertex,20,oid,79883
79884,vertex,21,oid,79884
79885,vertex,12,oid,79885
79886,vertex,24,oid,79886
79887,vertex,25,oid,79887
79888,vertex,16,oid,79888
79889,vertex,25,oid,79889
79890,vertex,25,oid,79890
79891,vertex,15,oid,79891
79892,vertex,17,oid,79892
79893,vertex,6,oid,79893
79895,vertex,1,oid,79895
79896,vertex,8,oid,79896
79897,vertex,27,oid,79897
79899,vertex,20,oid,79899
79901,vertex,10,oid,79901
79904,vertex,8,oid,79904
79905,vertex,20,oid,79905
79906,vertex,10,oid,79906
79907,vertex,16,oid,79907
79908,vertex,2,oid,79908
79909,vertex,12,oid,79909
79910,vertex,25,oid,79910
79911,vertex,24,oid,79911
79912,vertex,20,oid,79912
79913,vertex,7,oid,79913
79914,vertex,1,oid,79914
79915,vertex,8,oid,79915
79917,vertex,25,oid,79917
79918,vertex,6,oid,79918
79919,vertex,24,oid,79919
79920,vertex,20,oid,79920
79921,vertex,2,oid,79921
79922,vertex,25,oid,79922
79924,vertex,8,oid,79924
79925,vertex,20,oid,79925
79926,vertex,24,oid,79926
79927,vertex,8,oid,79927
79928,vertex,2,oid,79928
79929,vertex,22,oid,79929
79930,vertex,22,oid,79930
79931,vertex,24,oid,79931
79932,vertex,16,oid,79932
79933,vertex,8,oid,79933
79934,vertex,25,oid,79934
79935,vertex,25,oid,79935
79937,vertex,20,oid,79937
79938,vertex,10,oid,79938
79939,vertex,4,oid,79939
79940,vertex,8,oid,79940
79941,vertex,10,oid,79941
79942,vertex,20,oid,79942
79944,vertex,25,oid,79944
79945,vertex,25,oid,79945
79946,vertex,21,oid,79946
79947,vertex,1,oid,79947
79948,vertex,3,oid,79948
79949,vertex,24,oid,79949
79950,vertex,10,oid,79950
79951,vertex,8,oid,79951
79952,vertex,21,oid,79952
79953,vertex,19,oid,79953
79954,vertex,20,oid,79954
79958,vertex,10,oid,79958
79959,vertex,10,oid,79959
79961,vertex,8,oid,79961
79962,vertex,20,oid,79962
79963,vertex,8,oid,79963
79964,vertex,25,oid,79964
79965,vertex,22,oid,79965
79966,vertex,25,oid,79966
79967,vertex,24,oid,79967
79968,vertex,20,oid,79968
79969,vertex,8,oid,79969
79970,vertex,15,oid,79970
79971,vertex,20,oid,79971
79972,vertex,24,oid,79972
79973,vertex,24,oid,79973
79974,vertex,25,oid,79974
79975,vertex,19,oid,79975
79976,vertex,25,oid,79976
79977,vertex,25,oid,79977
79978,vertex,6,oid,79978
79979,vertex,12,oid,79979
79981,vertex,10,oid,79981
79982,vertex,10,oid,79982
79983,vertex,4,oid,79983
79984,vertex,24,oid,79984
79985,vertex,24,oid,79985
79987,vertex,25,oid,79987
79989,vertex,25,oid,79989
79990,vertex,25,oid,79990
79991,vertex,2,oid,79991
79992,vertex,12,oid,79992
79993,vertex,25,oid,79993
79994,vertex,18,oid,79994
79995,vertex,1,oid,79995
79996,vertex,24,oid,79996
79998,vertex,25,oid,79998
79999,vertex,24,oid,79999
80000,vertex,3,oid,80000
80001,vertex,24,oid,80001
80002,vertex,24,oid,80002
80003,vertex,20,oid,80003
80004,vertex,13,oid,80004
80005,vertex,24,oid,80005
80006,vertex,12,oid,80006
80007,vertex,10,oid,80007
80008,vertex,22,oid,80008
80009,vertex,25,oid,80009
80010,vertex,9,oid,80010
80011,vertex,1,oid,80011
80012,vertex,25,oid,80012
80013,vertex,24,oid,80013
80014,vertex,7,oid,80014
80015,vertex,3,oid,80015
80018,vertex,24,oid,80018
80021,vertex,10,oid,80021
80022,vertex,2,oid,80022
80023,vertex,25,oid,80023
80024,vertex,18,oid,80024
80026,vertex,8,oid,80026
80027,vertex,1,oid,80027
80028,vertex,20,oid,80028
80029,vertex,20,oid,80029
80030,vertex,24,oid,80030
80031,vertex,24,oid,80031
80032,vertex,24,oid,80032
80034,vertex,7,oid,80034
80035,vertex,10,oid,80035
80036,vertex,24,oid,80036
80037,vertex,8,oid,80037
80039,vertex,25,oid,80039
80040,vertex,1,oid,80040
80041,vertex,28,oid,80041
80042,vertex,25,oid,80042
80043,vertex,25,oid,80043
80044,vertex,25,oid,80044
80045,vertex,25,oid,80045
80046,vertex,24,oid,80046
80047,vertex,25,oid,80047
80048,vertex,26,oid,80048
80049,vertex,24,oid,80049
80051,vertex,10,oid,80051
80052,vertex,25,oid,80052
80053,vertex,20,oid,80053
80054,vertex,18,oid,80054
80055,vertex,3,oid,80055
80056,vertex,24,oid,80056
80057,vertex,5,oid,80057
80058,vertex,25,oid,80058
80059,vertex,17,oid,80059
80060,vertex,10,oid,80060
80061,vertex,1,oid,80061
80062,vertex,12,oid,80062
80063,vertex,2,oid,80063
80064,vertex,17,oid,80064
80065,vertex,2,oid,80065
80066,vertex,4,oid,80066
80067,vertex,24,oid,80067
80068,vertex,24,oid,80068
80069,vertex,1,oid,80069
80070,vertex,10,oid,80070
80071,vertex,20,oid,80071
80072,vertex,24,oid,80072
80073,vertex,25,oid,80073
80074,vertex,25,oid,80074
80075,vertex,25,oid,80075
80076,vertex,5,oid,80076
80077,vertex,8,oid,80077
80078,vertex,25,oid,80078
80080,vertex,5,oid,80080
80081,vertex,27,oid,80081
80082,vertex,20,oid,80082
80083,vertex,10,oid,80083
80084,vertex,20,oid,80084
80086,vertex,24,oid,80086
80087,vertex,3,oid,80087
80091,vertex,7,oid,80091
80094,vertex,7,oid,80094
80095,vertex,7,oid,80095
80096,vertex,1,oid,80096
80097,vertex,17,oid,80097
80099,vertex,1,oid,80099
80101,vertex,18,oid,80101
80103,vertex,17,oid,80103
80104,vertex,4,oid,80104
80105,vertex,5,oid,80105
80107,vertex,20,oid,80107
80108,vertex,5,oid,80108
80113,vertex,10,oid,80113
80114,vertex,7,oid,80114
80115,vertex,17,oid,80115
80116,vertex,3,oid,80116
80117,vertex,16,oid,80117
80118,vertex,8,oid,80118
80119,vertex,17,oid,80119
80121,vertex,25,oid,80121
80122,vertex,1,oid,80122
80123,vertex,6,oid,80123
80124,vertex,12,oid,80124
80125,vertex,16,oid,80125
80126,vertex,26,oid,80126
80127,vertex,17,oid,80127
80128,vertex,7,oid,80128
80129,vertex,19,oid,80129
80130,vertex,1,oid,80130
80131,vertex,8,oid,80131
80132,vertex,19,oid,80132
80134,vertex,10,oid,80134
80136,vertex,21,oid,80136
80138,vertex,1,oid,80138
80140,vertex,25,oid,80140
80141,vertex,3,oid,80141
80142,vertex,12,oid,80142
80143,vertex,25,oid,80143
80144,vertex,20,oid,80144
80145,vertex,25,oid,80145
80146,vertex,10,oid,80146
80148,vertex,9,oid,80148
80149,vertex,10,oid,80149
80150,vertex,20,oid,80150
80151,vertex,2,oid,80151
80153,vertex,27,oid,80153
80154,vertex,17,oid,80154
80155,vertex,5,oid,80155
80157,vertex,25,oid,80157
80159,vertex,1,oid,80159
80160,vertex,22,oid,80160
80161,vertex,10,oid,80161
80162,vertex,4,oid,80162
80163,vertex,8,oid,80163
80166,vertex,26,oid,80166
80168,vertex,22,oid,80168
80169,vertex,16,oid,80169
80170,vertex,21,oid,80170
80171,vertex,16,oid,80171
80172,vertex,10,oid,80172
80173,vertex,4,oid,80173
80175,vertex,8,oid,80175
80176,vertex,25,oid,80176
80177,vertex,17,oid,80177
80178,vertex,25,oid,80178
80179,vertex,16,oid,80179
80180,vertex,4,oid,80180
80181,vertex,15,oid,80181
80182,vertex,4,oid,80182
80183,vertex,3,oid,80183
80184,vertex,17,oid,80184
80185,vertex,4,oid,80185
80186,vertex,8,oid,80186
80188,vertex,18,oid,80188
80190,vertex,19,oid,80190
80191,vertex,25,oid,80191
80193,vertex,16,oid,80193
80194,vertex,3,oid,80194
80195,vertex,6,oid,80195
80197,vertex,20,oid,80197
80198,vertex,20,oid,80198
80199,vertex,3,oid,80199
80200,vertex,1,oid,80200
80203,vertex,22,oid,80203
80204,vertex,4,oid,80204
80205,vertex,2,oid,80205
80207,vertex,25,oid,80207
80208,vertex,27,oid,80208
80209,vertex,2,oid,80209
80210,vertex,16,oid,80210
80211,vertex,12,oid,80211
80212,vertex,9,oid,80212
80213,vertex,20,oid,80213
80214,vertex,2,oid,80214
80215,vertex,25,oid,80215
80216,vertex,17,oid,80216
80217,vertex,18,oid,80217
80218,vertex,25,oid,80218
80219,vertex,25,oid,80219
80220,vertex,27,oid,80220
80221,vertex,22,oid,80221
80224,vertex,27,oid,80224
80225,vertex,17,oid,80225
80227,vertex,22,oid,80227
80228,vertex,4,oid,80228
80229,vertex,10,oid,80229
80230,vertex,10,oid,80230
80231,vertex,25,oid,80231
80232,vertex,3,oid,80232
80233,vertex,10,oid,80233
80234,vertex,13,oid,80234
80235,vertex,12,oid,80235
80236,vertex,4,oid,80236
80237,vertex,8,oid,80237
80238,vertex,16,oid,80238
80239,vertex,14,oid,80239
80240,vertex,11,oid,80240
80241,vertex,25,oid,80241
80242,vertex,22,oid,80242
80243,vertex,24,oid,80243
80244,vertex,4,oid,80244
80245,vertex,10,oid,80245
80246,vertex,2,oid,80246
80247,vertex,20,oid,80247
80248,vertex,10,oid,80248
80250,vertex,25,oid,80250
80251,vertex,25,oid,80251
80252,vertex,8,oid,80252
80253,vertex,27,oid,80253
80254,vertex,25,oid,80254
80255,vertex,10,oid,80255
80256,vertex,10,oid,80256
80257,vertex,2,oid,80257
80258,vertex,25,oid,80258
80260,vertex,10,oid,80260
80261,vertex,17,oid,80261
80262,vertex,17,oid,80262
80263,vertex,4,oid,80263
80264,vertex,10,oid,80264
80265,vertex,9,oid,80265
80266,vertex,4,oid,80266
80267,vertex,25,oid,80267
80268,vertex,4,oid,80268
80269,vertex,15,oid,80269
80270,vertex,24,oid,80270
80271,vertex,8,oid,80271
80272,vertex,25,oid,80272
80273,vertex,24,oid,80273
80275,vertex,4,oid,80275
80276,vertex,24,oid,80276
80277,vertex,24,oid,80277
80278,vertex,3,oid,80278
80279,vertex,20,oid,80279
80280,vertex,3,oid,80280
80281,vertex,4,oid,80281
80282,vertex,11,oid,80282
80283,vertex,10,oid,80283
80284,vertex,27,oid,80284
80285,vertex,15,oid,80285
80286,vertex,22,oid,80286
80288,vertex,25,oid,80288
80290,vertex,4,oid,80290
80291,vertex,7,oid,80291
80292,vertex,18,oid,80292
80293,vertex,7,oid,80293
80294,vertex,24,oid,80294
80295,vertex,2,oid,80295
80296,vertex,10,oid,80296
80297,vertex,22,oid,80297
80298,vertex,25,oid,80298
80299,vertex,9,oid,80299
80300,vertex,3,oid,80300
80301,vertex,15,oid,80301
80302,vertex,19,oid,80302
80303,vertex,1,oid,80303
80306,vertex,10,oid,80306
80307,vertex,7,oid,80307
80308,vertex,25,oid,80308
80309,vertex,7,oid,80309
80312,vertex,17,oid,80312
80313,vertex,10,oid,80313
80314,vertex,21,oid,80314
80315,vertex,2,oid,80315
80316,vertex,25,oid,80316
80317,vertex,4,oid,80317
80318,vertex,9,oid,80318
80320,vertex,4,oid,80320
80321,vertex,4,oid,80321
80323,vertex,29,oid,80323
80324,vertex,15,oid,80324
80325,vertex,2,oid,80325
80327,vertex,5,oid,80327
80328,vertex,15,oid,80328
80329,vertex,25,oid,80329
80330,vertex,18,oid,80330
80331,vertex,22,oid,80331
80332,vertex,22,oid,80332
80334,vertex,24,oid,80334
80335,vertex,25,oid,80335
80337,vertex,16,oid,80337
80338,vertex,17,oid,80338
80339,vertex,29,oid,80339
80341,vertex,24,oid,80341
80342,vertex,17,oid,80342
80343,vertex,20,oid,80343
80344,vertex,10,oid,80344
80345,vertex,22,oid,80345
80347,vertex,8,oid,80347
80348,vertex,5,oid,80348
80349,vertex,4,oid,80349
80351,vertex,25,oid,80351
80352,vertex,20,oid,80352
80353,vertex,17,oid,80353
80354,vertex,7,oid,80354
80356,vertex,16,oid,80356
80360,vertex,25,oid,80360
80363,vertex,1,oid,80363
80364,vertex,11,oid,80364
80366,vertex,4,oid,80366
80367,vertex,3,oid,80367
80368,vertex,24,oid,80368
80369,vertex,2,oid,80369
80371,vertex,6,oid,80371
80372,vertex,24,oid,80372
80373,vertex,4,oid,80373
80374,vertex,15,oid,80374
80375,vertex,15,oid,80375
80376,vertex,11,oid,80376
80377,vertex,8,oid,80377
80378,vertex,24,oid,80378
80379,vertex,18,oid,80379
80381,vertex,24,oid,80381
80382,vertex,17,oid,80382
80383,vertex,4,oid,80383
80385,vertex,2,oid,80385
80386,vertex,25,oid,80386
80387,vertex,6,oid,80387
80388,vertex,4,oid,80388
80389,vertex,25,oid,80389
80393,vertex,10,oid,80393
80394,vertex,7,oid,80394
80395,vertex,15,oid,80395
80396,vertex,9,oid,80396
80397,vertex,25,oid,80397
80399,vertex,21,oid,80399
80400,vertex,4,oid,80400
80403,vertex,1,oid,80403
80404,vertex,10,oid,80404
80406,vertex,20,oid,80406
80407,vertex,10,oid,80407
80408,vertex,8,oid,80408
80410,vertex,10,oid,80410
80413,vertex,2,oid,80413
80414,vertex,15,oid,80414
80415,vertex,12,oid,80415
80416,vertex,8,oid,80416
80417,vertex,20,oid,80417
80418,vertex,25,oid,80418
80419,vertex,16,oid,80419
80420,vertex,22,oid,80420
80421,vertex,4,oid,80421
80422,vertex,8,oid,80422
80423,vertex,1,oid,80423
80424,vertex,11,oid,80424
80425,vertex,21,oid,80425
80426,vertex,18,oid,80426
80427,vertex,4,oid,80427
80428,vertex,15,oid,80428
80429,vertex,2,oid,80429
80430,vertex,24,oid,80430
80431,vertex,25,oid,80431
80432,vertex,4,oid,80432
80433,vertex,1,oid,80433
80434,vertex,8,oid,80434
80435,vertex,3,oid,80435
80436,vertex,10,oid,80436
80437,vertex,25,oid,80437
80438,vertex,4,oid,80438
80439,vertex,22,oid,80439
80440,vertex,16,oid,80440
80441,vertex,11,oid,80441
80442,vertex,25,oid,80442
80443,vertex,15,oid,80443
80444,vertex,3,oid,80444
80445,vertex,15,oid,80445
80446,vertex,4,oid,80446
80447,vertex,20,oid,80447
80448,vertex,9,oid,80448
80449,vertex,27,oid,80449
80450,vertex,3,oid,80450
80451,vertex,8,oid,80451
80452,vertex,17,oid,80452
80453,vertex,25,oid,80453
80454,vertex,10,oid,80454
80456,vertex,25,oid,80456
80458,vertex,24,oid,80458
80459,vertex,20,oid,80459
80460,vertex,15,oid,80460
80461,vertex,9,oid,80461
80462,vertex,17,oid,80462
80463,vertex,10,oid,80463
80464,vertex,17,oid,80464
80465,vertex,24,oid,80465
80466,vertex,25,oid,80466
80467,vertex,15,oid,80467
80468,vertex,15,oid,80468
80470,vertex,25,oid,80470
80471,vertex,25,oid,80471
80472,vertex,25,oid,80472
80473,vertex,25,oid,80473
80474,vertex,20,oid,80474
80477,vertex,18,oid,80477
80478,vertex,25,oid,80478
80479,vertex,14,oid,80479
80480,vertex,18,oid,80480
80482,vertex,20,oid,80482
80483,vertex,25,oid,80483
80484,vertex,3,oid,80484
80485,vertex,25,oid,80485
80486,vertex,25,oid,80486
80488,vertex,22,oid,80488
80489,vertex,8,oid,80489
80490,vertex,25,oid,80490
80491,vertex,2,oid,80491
80492,vertex,9,oid,80492
80493,vertex,2,oid,80493
80494,vertex,25,oid,80494
80495,vertex,20,oid,80495
80496,vertex,15,oid,80496
80499,vertex,25,oid,80499
80501,vertex,29,oid,80501
80502,vertex,24,oid,80502
80503,vertex,5,oid,80503
80504,vertex,3,oid,80504
80505,vertex,25,oid,80505
80506,vertex,19,oid,80506
80507,vertex,15,oid,80507
80508,vertex,12,oid,80508
80509,vertex,15,oid,80509
80511,vertex,28,oid,80511
80512,vertex,2,oid,80512
80514,vertex,27,oid,80514
80517,vertex,22,oid,80517
80518,vertex,21,oid,80518
80520,vertex,25,oid,80520
80521,vertex,25,oid,80521
80523,vertex,22,oid,80523
80524,vertex,17,oid,80524
80525,vertex,5,oid,80525
80526,vertex,10,oid,80526
80528,vertex,24,oid,80528
80529,vertex,7,oid,80529
80530,vertex,25,oid,80530
80531,vertex,17,oid,80531
80533,vertex,4,oid,80533
80535,vertex,1,oid,80535
80537,vertex,4,oid,80537
80539,vertex,25,oid,80539
80542,vertex,19,oid,80542
80543,vertex,7,oid,80543
80545,vertex,27,oid,80545
80546,vertex,27,oid,80546
80547,vertex,17,oid,80547
80548,vertex,17,oid,80548
80549,vertex,10,oid,80549
80550,vertex,10,oid,80550
80551,vertex,28,oid,80551
80552,vertex,12,oid,80552
80554,vertex,24,oid,80554
80556,vertex,6,oid,80556
80558,vertex,25,oid,80558
80562,vertex,6,oid,80562
80563,vertex,2,oid,80563
80564,vertex,27,oid,80564
80565,vertex,25,oid,80565
80567,vertex,25,oid,80567
80568,vertex,24,oid,80568
80569,vertex,10,oid,80569
80570,vertex,12,oid,80570
80571,vertex,8,oid,80571
80572,vertex,27,oid,80572
80573,vertex,22,oid,80573
80574,vertex,4,oid,80574
80575,vertex,15,oid,80575
80576,vertex,17,oid,80576
80577,vertex,17,oid,80577
80578,vertex,10,oid,80578
80580,vertex,25,oid,80580
80581,vertex,24,oid,80581
80582,vertex,24,oid,80582
80583,vertex,8,oid,80583
80584,vertex,10,oid,80584
80586,vertex,4,oid,80586
80588,vertex,5,oid,80588
80589,vertex,1,oid,80589
80590,vertex,25,oid,80590
80591,vertex,22,oid,80591
80592,vertex,24,oid,80592
80593,vertex,27,oid,80593
80594,vertex,20,oid,80594
80596,vertex,25,oid,80596
80597,vertex,20,oid,80597
80598,vertex,22,oid,80598
80600,vertex,22,oid,80600
80605,vertex,25,oid,80605
80606,vertex,15,oid,80606
80607,vertex,15,oid,80607
80610,vertex,25,oid,80610
80611,vertex,4,oid,80611
80612,vertex,18,oid,80612
80613,vertex,4,oid,80613
80614,vertex,6,oid,80614
80615,vertex,3,oid,80615
80616,vertex,14,oid,80616
80618,vertex,10,oid,80618
80619,vertex,22,oid,80619
80620,vertex,16,oid,80620
80621,vertex,8,oid,80621
80623,vertex,7,oid,80623
80624,vertex,16,oid,80624
80626,vertex,10,oid,80626
80627,vertex,10,oid,80627
80629,vertex,8,oid,80629
80630,vertex,22,oid,80630
80631,vertex,1,oid,80631
80632,vertex,1,oid,80632
80633,vertex,16,oid,80633
80635,vertex,17,oid,80635
80636,vertex,25,oid,80636
80637,vertex,6,oid,80637
80638,vertex,4,oid,80638
80639,vertex,6,oid,80639
80640,vertex,15,oid,80640
80641,vertex,9,oid,80641
80642,vertex,4,oid,80642
80644,vertex,20,oid,80644
80645,vertex,11,oid,80645
80646,vertex,24,oid,80646
80647,vertex,6,oid,80647
80648,vertex,2,oid,80648
80649,vertex,1,oid,80649
80650,vertex,2,oid,80650
80651,vertex,16,oid,80651
80652,vertex,5,oid,80652
80653,vertex,2,oid,80653
80654,vertex,16,oid,80654
80657,vertex,17,oid,80657
80658,vertex,29,oid,80658
80659,vertex,17,oid,80659
80660,vertex,12,oid,80660
80663,vertex,16,oid,80663
80664,vertex,5,oid,80664
80665,vertex,2,oid,80665
80666,vertex,16,oid,80666
80667,vertex,7,oid,80667
80668,vertex,16,oid,80668
80670,vertex,16,oid,80670
80671,vertex,16,oid,80671
80672,vertex,17,oid,80672
80673,vertex,1,oid,80673
80674,vertex,17,oid,80674
80675,vertex,13,oid,80675
80676,vertex,14,oid,80676
