_id,_inV,_label,_outV,_type,item
1403,109,C-E,107,edge,_label
1412,107,M-C,113,edge,_label
1420,111,M-C,221,edge,_label
1429,1525,C-B,111,edge,_label
1446,111,C-C,2246,edge,_label
1447,112,U-U,112,edge,_label
1453,1520,U-T,112,edge,_label
1455,1961,U-U,112,edge,_label
1466,115,U-U,116,edge,_label
1472,115,D-U,784,edge,_label
1482,116,U-U,349,edge,_label
1485,1130,U-R,116,edge,_label
1488,116,D-U,1136,edge,_label
1634,121,P-U,126,edge,_label
1635,131,U-U,121,edge,_label
1645,252,U-U,121,edge,_label
1651,1249,U-C,121,edge,_label
1654,122,P-U,126,edge,_label
1660,122,D-U,134,edge,_label
1687,129,U-U,123,edge,_label
1691,132,U-U,123,edge,_label
1705,1521,U-E,123,edge,_label
1724,126,P-P,126,edge,_label
1732,126,D-P,134,edge,_label
1735,137,P-T,126,edge,_label
1739,166,P-T,126,edge,_label
1750,126,U-P,241,edge,_label
1754,126,D-P,243,edge,_label
1755,244,P-G,126,edge,_label
1756,126,G-P,244,edge,_label
1758,126,U-P,245,edge,_label
1777,442,P-T,126,edge,_label
1781,537,P-B,126,edge,_label
1788,126,U-P,1962,edge,_label
1798,126,T-P,2216,edge,_label
1821,549,U-B,128,edge,_label
1830,129,U-U,129,edge,_label
1833,134,U-D,129,edge,_label
1840,130,D-U,134,edge,_label
1854,130,O-U,849,edge,_label
1880,131,U-U,203,edge,_label
1881,241,U-U,131,edge,_label
1882,131,U-U,241,edge,_label
1885,246,U-T,131,edge,_label
1940,133,O-U,443,edge,_label
1960,133,U-U,1915,edge,_label
1978,134,U-D,249,edge,_label
2055,302,O-T,136,edge,_label
2058,136,U-O,422,edge,_label
2059,442,O-T,136,edge,_label
2063,775,O-P,136,edge,_label
2084,137,T-T,1010,edge,_label
2086,137,U-T,1021,edge,_label
2147,141,C-U,139,edge,_label
2155,2095,C-U,142,edge,_label
2156,142,U-C,2095,edge,_label
2163,1487,G-E,143,edge,_label
2176,145,U-G,430,edge,_label
2180,145,D-G,784,edge,_label
2187,1679,G-U,145,edge,_label
2188,145,U-G,1679,edge,_label
2212,146,T-T,150,edge,_label
2221,155,T-T,146,edge,_label
2225,157,T-T,146,edge,_label
2232,146,T-T,160,edge,_label
2233,161,T-P,146,edge,_label
2245,156,O-O,147,edge,_label
2256,147,B-O,234,edge,_label
2257,292,O-T,147,edge,_label
2263,341,O-T,147,edge,_label
2279,437,O-U,147,edge,_label
2292,147,O-O,895,edge,_label
2293,1052,O-B,147,edge,_label
2296,147,D-O,1055,edge,_label
2337,2198,O-T,147,edge,_label
2340,147,U-O,2199,edge,_label
2365,149,T-T,149,edge,_label
2366,149,T-T,149,edge,_label
2368,149,T-T,150,edge,_label
2393,691,T-T,149,edge,_label
2409,1497,T-F,149,edge,_label
2442,150,T-T,687,edge,_label
2453,1202,T-T,150,edge,_label
2556,154,T-T,1202,edge,_label
2568,155,T-T,369,edge,_label
2570,155,T-T,371,edge,_label
2572,155,T-T,687,edge,_label
2578,155,T-T,691,edge,_label
2581,226,O-D,156,edge,_label
2589,388,O-D,156,edge,_label
2597,895,O-O,156,edge,_label
2653,162,P-T,161,edge,_label
2654,161,T-P,162,edge,_label
2657,199,P-P,161,edge,_label
2717,1928,T-U,162,edge,_label
2809,243,T-D,165,edge,_label
2815,302,T-T,165,edge,_label
2837,884,T-U,165,edge,_label
2860,166,T-T,442,edge,_label
2861,543,T-T,166,edge,_label
2866,166,T-T,872,edge,_label
2883,241,D-U,167,edge,_label
2900,167,T-D,872,edge,_label
2901,882,D-P,167,edge,_label
2934,168,U-P,2267,edge,_label
2955,1808,U-B,169,edge,_label
2956,169,B-U,1808,edge,_label
2969,202,P-D,170,edge,_label
2974,170,T-P,302,edge,_label
3030,171,U-U,1962,edge,_label
3076,176,T-B,361,edge,_label
3082,176,B-B,744,edge,_label
3093,1229,B-F,176,edge,_label
3094,176,F-B,1229,edge,_label
3095,1230,B-U,176,edge,_label
3105,1235,B-B,176,edge,_label
3119,181,B-B,179,edge,_label
3131,376,B-G,179,edge,_label
3132,179,G-B,376,edge,_label
3141,1624,B-F,179,edge,_label
3144,179,U-B,1950,edge,_label
3149,181,B-B,181,edge,_label
3156,181,T-B,208,edge,_label
3160,181,O-B,210,edge,_label
3162,181,B-B,885,edge,_label
3165,1607,B-D,181,edge,_label
3168,181,B-B,1912,edge,_label
3174,183,D-B,946,edge,_label
3182,183,U-B,2078,edge,_label
3216,185,C-P,396,edge,_label
3229,709,P-D,185,edge,_label
3233,849,P-O,185,edge,_label
3267,1311,D-M,186,edge,_label
3316,189,P-D,283,edge,_label
3319,1587,D-F,189,edge,_label
3335,192,D-D,190,edge,_label
3403,197,C-D,196,edge,_label
3405,198,C-D,196,edge,_label
3407,1045,C-P,196,edge,_label
3409,1059,C-C,196,edge,_label
3421,1971,C-M,196,edge,_label
3458,199,C-P,201,edge,_label
3469,537,P-B,199,edge,_label
3471,679,P-T,199,edge,_label
3472,199,T-P,679,edge,_label
3492,199,P-P,1569,edge,_label
3500,199,O-P,1685,edge,_label
3508,199,D-P,1896,edge,_label
3523,1055,C-D,201,edge,_label
3526,201,P-C,1100,edge,_label
3527,1452,C-U,201,edge,_label
3531,350,D-D,202,edge,_label
3538,202,T-D,490,edge,_label
3539,591,D-B,202,edge,_label
3545,428,U-U,203,edge,_label
3547,490,U-T,203,edge,_label
3577,206,B-F,204,edge,_label
3588,208,D-T,1443,edge,_label
3731,1443,O-D,210,edge,_label
3732,210,D-O,1443,edge,_label
3735,1525,O-B,210,edge,_label
3752,210,D-O,2189,edge,_label
3764,212,B-B,212,edge,_label
3769,302,B-T,212,edge,_label
3770,212,T-B,302,edge,_label
3773,402,B-D,212,edge,_label
3802,212,D-B,1173,edge,_label
3811,296,G-O,213,edge,_label
3824,213,U-G,1346,edge,_label
3832,213,R-G,1900,edge,_label
3858,214,B-B,1096,edge,_label
3869,217,D-D,217,edge,_label
3870,217,D-D,217,edge,_label
3881,223,D-U,217,edge,_label
3887,389,D-F,217,edge,_label
3890,217,P-D,659,edge,_label
3894,218,F-F,218,edge,_label
3898,218,E-F,495,edge,_label
3918,220,F-E,1787,edge,_label
3924,221,D-M,1144,edge,_label
3930,221,M-M,1311,edge,_label
3956,226,U-D,1572,edge,_label
3984,227,T-C,239,edge,_label
3998,227,C-C,1688,edge,_label
4023,234,C-B,231,edge,_label
4027,447,C-M,231,edge,_label
4032,231,F-C,960,edge,_label
4044,231,F-C,966,edge,_label
4058,231,B-C,1020,edge,_label
4063,1131,C-R,231,edge,_label
4069,1333,C-F,231,edge,_label
4132,236,A-C,1305,edge,_label
4141,2084,C-U,236,edge,_label
4142,236,U-C,2084,edge,_label
4155,454,B-O,237,edge,_label
4161,644,B-C,237,edge,_label
4165,1058,B-B,237,edge,_label
4217,537,T-B,239,edge,_label
4226,239,U-T,1021,edge,_label
4234,239,U-T,2006,edge,_label
4243,442,U-T,241,edge,_label
4246,241,U-U,444,edge,_label
4249,252,U-U,242,edge,_label
4263,697,D-T,243,edge,_label
4268,243,F-D,1240,edge,_label
4273,1915,D-U,243,edge,_label
4293,302,T-T,246,edge,_label
4300,246,U-T,1962,edge,_label
4309,442,T-T,248,edge,_label
4311,492,T-U,248,edge,_label
4319,652,U-T,249,edge,_label
4332,251,D-U,846,edge,_label
4333,996,U-P,251,edge,_label
4337,268,U-T,252,edge,_label
4354,252,U-U,492,edge,_label
4356,252,T-U,697,edge,_label
4380,252,U-U,1538,edge,_label
4398,252,U-U,1797,edge,_label
4400,252,U-U,1798,edge,_label
4402,252,U-U,1915,edge,_label
4415,498,P-P,253,edge,_label
4505,259,T-T,259,edge,_label
4506,259,T-T,259,edge,_label
4514,260,U-T,1435,edge,_label
4522,261,T-D,264,edge,_label
4527,268,D-T,261,edge,_label
4532,261,T-D,365,edge,_label
4536,261,T-D,1202,edge,_label
4552,263,T-P,673,edge,_label
4565,1201,P-T,263,edge,_label
4571,265,T-U,264,edge,_label
4583,1435,T-U,264,edge,_label
4590,265,T-U,268,edge,_label
4595,688,U-T,265,edge,_label
4637,992,T-T,268,edge,_label
4663,278,T-D,272,edge,_label
4673,283,T-P,272,edge,_label
4690,275,T-D,301,edge,_label
4704,275,B-D,985,edge,_label
4710,276,B-F,298,edge,_label
4736,276,D-F,1607,edge,_label
4737,277,E-E,277,edge,_label
4738,277,E-E,277,edge,_label
4746,277,F-E,925,edge,_label
4753,929,E-E,277,edge,_label
4757,1422,E-U,277,edge,_label
4758,277,U-E,1422,edge,_label
4781,301,D-T,280,edge,_label
4827,1041,P-D,283,edge,_label
4831,1100,P-P,283,edge,_label
4959,474,T-T,287,edge,_label
4981,289,T-T,289,edge,_label
4982,289,T-T,289,edge,_label
4987,292,T-T,289,edge,_label
4988,289,T-T,292,edge,_label
4991,294,T-T,289,edge,_label
4999,919,T-T,289,edge,_label
5002,289,T-T,1003,edge,_label
5068,291,T-U,292,edge,_label
5091,543,T-T,292,edge,_label
5105,919,T-T,293,edge,_label
5117,375,T-C,294,edge,_label
5124,294,B-T,748,edge,_label
5126,294,B-T,985,edge,_label
5131,296,O-O,296,edge,_label
5132,296,O-O,296,edge,_label
5134,296,O-O,297,edge,_label
5161,299,T-T,299,edge,_label
5162,299,T-T,299,edge,_label
5168,299,R-T,305,edge,_label
5183,566,T-T,300,edge,_label
5189,985,T-B,300,edge,_label
5209,1181,T-C,301,edge,_label
5216,301,B-T,1714,edge,_label
5218,301,B-T,1808,edge,_label
5246,302,B-T,985,edge,_label
5281,1805,T-T,302,edge,_label
5294,302,U-T,2107,edge,_label
5296,302,U-T,2108,edge,_label
5311,1058,B-B,303,edge,_label
5357,316,T-T,315,edge,_label
5378,318,T-O,1152,edge,_label
5379,1264,O-U,318,edge,_label
5419,775,O-P,325,edge,_label
5430,328,E-E,329,edge,_label
5433,1435,E-U,328,edge,_label
5438,328,D-E,1896,edge,_label
5448,328,U-E,2256,edge,_label
5456,329,U-E,1255,edge,_label
5460,329,D-E,1922,edge,_label
5468,329,T-E,2216,edge,_label
5470,329,D-E,2273,edge,_label
5497,1475,F-D,334,edge,_label
5524,334,D-F,2299,edge,_label
5528,336,P-B,777,edge,_label
5557,340,M-M,339,edge,_label
5560,339,T-M,341,edge,_label
5600,341,F-T,703,edge,_label
5606,342,T-T,382,edge,_label
5619,850,T-C,344,edge,_label
5620,344,C-T,850,edge,_label
5697,588,D-F,352,edge,_label
5711,1056,D-U,352,edge,_label
5746,353,F-D,2186,edge,_label
5747,2187,D-U,353,edge,_label
5795,1452,R-U,359,edge,_label
5799,362,T-T,361,edge,_label
5807,365,T-T,365,edge,_label
5808,365,T-T,365,edge,_label
5825,1202,T-T,365,edge,_label
5844,367,T-T,992,edge,_label
5855,1202,T-T,368,edge,_label
5857,643,T-D,369,edge,_label
5876,369,A-T,1589,edge,_label
5899,872,T-T,371,edge,_label
5900,371,T-T,872,edge,_label
5901,988,T-T,371,edge,_label
5904,371,T-T,992,edge,_label
5915,374,C-M,372,edge,_label
5941,1994,C-C,373,edge,_label
5955,1983,M-U,374,edge,_label
5968,375,U-C,867,edge,_label
5973,377,G-F,376,edge,_label
5979,784,G-D,376,edge,_label
5993,1896,G-D,376,edge,_label
6007,380,E-U,378,edge,_label
6022,380,D-U,784,edge,_label
6033,850,T-C,382,edge,_label
6046,385,U-D,387,edge,_label
6057,1695,D-G,386,edge,_label
6058,386,G-D,1695,edge,_label
6078,388,D-D,829,edge,_label
6093,2157,D-F,388,edge,_label
6100,389,T-F,391,edge,_label
6105,591,T-B,390,edge,_label
6108,390,T-T,597,edge,_label
6127,1088,T-T,390,edge,_label
6162,391,T-T,1075,edge,_label
6172,393,B-T,591,edge,_label
6187,400,C-O,396,edge,_label
6282,401,B-C,403,edge,_label
6288,401,C-C,644,edge,_label
6318,406,U-U,2267,edge,_label
6326,409,C-O,661,edge,_label
6339,861,T-U,411,edge,_label
6340,411,U-T,861,edge,_label
6352,416,T-F,420,edge,_label
6356,416,U-F,422,edge,_label
6363,426,F-T,416,edge,_label
6369,429,F-G,416,edge,_label
6387,1004,F-U,416,edge,_label
6388,416,U-F,1004,edge,_label
6391,1962,F-U,416,edge,_label
6410,420,C-T,644,edge,_label
6418,421,U-U,1028,edge,_label
6446,423,C-U,644,edge,_label
6461,649,C-U,425,edge,_label
6482,425,T-C,2278,edge,_label
6505,1930,U-U,427,edge,_label
6506,427,U-U,1930,edge,_label
6539,1489,U-P,428,edge,_label
6558,429,M-G,447,edge,_label
6564,429,E-G,632,edge,_label
6575,1323,G-G,429,edge,_label
6578,429,M-G,1350,edge,_label
6591,644,T-C,433,edge,_label
6610,436,D-B,439,edge,_label
6611,439,U-D,437,edge,_label
6623,1181,D-C,439,edge,_label
6629,492,B-U,441,edge,_label
6680,442,U-T,1981,edge,_label
6695,1249,O-C,443,edge,_label
6704,444,D-U,784,edge,_label
6715,508,M-T,446,edge,_label
6751,919,O-T,453,edge,_label
6760,453,O-O,1149,edge,_label
6769,455,O-D,454,edge,_label
6770,454,D-O,455,edge,_label
6787,1114,O-F,457,edge,_label
6795,1249,T-C,459,edge,_label
6812,462,B-C,537,edge,_label
6815,1181,C-C,462,edge,_label
6853,468,O-O,465,edge,_label
6865,2202,O-O,469,edge,_label
6886,475,P-U,882,edge,_label
6911,1636,F-O,478,edge,_label
6919,1835,F-P,478,edge,_label
6921,1836,F-M,478,edge,_label
6929,480,T-T,480,edge,_label
6930,480,T-T,480,edge,_label
6980,486,F-F,1122,edge,_label
6982,486,F-F,1817,edge,_label
6983,1952,F-U,486,edge,_label
7018,492,B-U,591,edge,_label
7042,492,T-U,1511,edge,_label
7063,2228,U-A,492,edge,_label
7067,2230,U-U,492,edge,_label
7072,493,P-P,775,edge,_label
7073,777,P-P,493,edge,_label
7076,493,P-P,804,edge,_label
7078,493,P-P,806,edge,_label
7100,494,U-P,617,edge,_label
7107,885,E-B,495,edge,_label
7141,498,P-P,497,edge,_label
7153,1392,P-U,497,edge,_label
7154,497,U-P,1392,edge,_label
7162,498,P-P,502,edge,_label
7168,498,G-P,1732,edge,_label
7227,550,P-M,500,edge,_label
7260,502,U-P,617,edge,_label
7262,502,B-P,1172,edge,_label
7284,504,T-T,509,edge,_label
7292,504,T-T,988,edge,_label
7294,504,T-T,992,edge,_label
7344,506,T-T,872,edge,_label
7373,988,T-T,508,edge,_label
7375,989,T-T,508,edge,_label
7383,1200,T-T,508,edge,_label
7391,1478,T-E,508,edge,_label
7399,1600,T-R,508,edge,_label
7404,508,F-T,1605,edge,_label
7426,508,M-T,1780,edge,_label
7443,679,T-T,509,edge,_label
7449,872,T-T,509,edge,_label
7469,1041,P-D,510,edge,_label
7544,525,U-U,525,edge,_label
7549,528,R-R,528,edge,_label
7550,528,R-R,528,edge,_label
7567,538,B-B,537,edge,_label
7571,550,B-M,537,edge,_label
7573,595,B-F,537,edge,_label
7589,1588,B-U,537,edge,_label
7602,537,M-B,1594,edge,_label
7611,1573,B-M,539,edge,_label
7639,543,T-T,543,edge,_label
7640,543,T-T,543,edge,_label
7659,1808,U-B,544,edge,_label
7699,557,B-O,549,edge,_label
7726,549,D-B,833,edge,_label
7734,549,B-B,1714,edge,_label
7738,549,B-B,1970,edge,_label
7754,550,D-M,1614,edge,_label
7759,767,M-P,551,edge,_label
7798,565,P-O,1100,edge,_label
7804,566,T-T,597,edge,_label
7819,1040,T-B,566,edge,_label
7821,1045,T-P,566,edge,_label
7833,1073,T-T,566,edge,_label
7836,566,T-T,1075,edge,_label
7857,1541,T-G,566,edge,_label
7870,566,T-T,1547,edge,_label
7890,566,E-T,1557,edge,_label
7899,569,G-G,569,edge,_label
7914,570,T-T,679,edge,_label
7918,570,D-T,1443,edge,_label
7924,571,M-D,1444,edge,_label
7927,573,M-M,573,edge,_label
7928,573,M-M,573,edge,_label
7949,1255,P-U,578,edge,_label
7983,588,D-F,583,edge,_label
8003,661,F-C,584,edge,_label
8004,584,C-F,661,edge,_label
8017,1113,F-F,584,edge,_label
8034,585,F-F,588,edge,_label
8035,628,F-C,585,edge,_label
8059,1614,F-D,585,edge,_label
8079,628,F-C,586,edge,_label
8103,1726,F-C,586,edge,_label
8105,1817,F-F,586,edge,_label
8119,1114,F-F,587,edge,_label
8127,1952,F-U,587,edge,_label
8135,1006,F-D,588,edge,_label
8144,588,D-F,1041,edge,_label
8154,588,F-F,1114,edge,_label
8161,1442,F-D,588,edge,_label
8186,588,F-F,2043,edge,_label
8223,833,B-D,591,edge,_label
8254,593,B-B,1052,edge,_label
8260,594,C-D,874,edge,_label
8268,595,O-F,598,edge,_label
8276,595,U-F,859,edge,_label
8284,595,D-F,1063,edge,_label
8287,1569,F-P,595,edge,_label
8308,597,B-T,985,edge,_label
8317,1599,O-C,598,edge,_label
8319,599,T-T,599,edge,_label
8320,599,T-T,599,edge,_label
8333,1336,P-F,601,edge,_label
8335,1418,P-R,601,edge,_label
8386,616,D-D,708,edge,_label
8392,617,M-U,619,edge,_label
8402,622,C-B,874,edge,_label
8403,1058,B-B,622,edge,_label
8404,622,B-B,1058,edge,_label
8488,628,U-C,1004,edge,_label
8513,632,E-E,631,edge,_label
8523,1025,E-T,631,edge,_label
8528,631,F-E,1817,edge,_label
8534,631,U-E,2095,edge,_label
8561,1358,O-A,639,edge,_label
8562,639,A-O,1358,edge,_label
8563,644,T-C,640,edge,_label
8566,640,U-T,1962,edge,_label
8573,644,U-C,642,edge,_label
8576,642,T-U,872,edge,_label
8577,882,U-P,642,edge,_label
8589,644,D-C,643,edge,_label
8598,643,E-D,1545,edge,_label
8606,644,U-C,646,edge,_label
8611,649,C-U,644,edge,_label
8701,2030,T-P,652,edge,_label
8702,652,P-T,2030,edge,_label
8732,661,U-C,663,edge,_label
8736,661,O-C,932,edge,_label
8739,1189,C-U,661,edge,_label
8744,661,C-C,1372,edge,_label
8775,2360,U-U,663,edge,_label
8782,664,O-M,665,edge,_label
8783,666,M-G,664,edge,_label
8790,664,P-M,669,edge,_label
8802,668,O-O,699,edge,_label
8806,668,A-O,1281,edge,_label
8809,1281,P-A,669,edge,_label
8810,669,A-P,1281,edge,_label
8819,673,T-T,671,edge,_label
8820,671,T-T,673,edge,_label
8845,677,T-U,674,edge,_label
8848,674,T-T,679,edge,_label
8851,1311,T-M,674,edge,_label
8865,679,U-T,677,edge,_label
8867,1479,U-U,677,edge,_label
8878,679,T-T,682,edge,_label
8883,988,T-T,681,edge,_label
8911,1200,T-T,687,edge,_label
8949,694,F-F,694,edge,_label
8950,694,F-F,694,edge,_label
8973,1160,O-O,699,edge,_label
8976,699,U-O,1161,edge,_label
8988,700,R-R,2188,edge,_label
8989,702,M-M,701,edge,_label
8992,703,F-F,703,edge,_label
9013,708,D-D,708,edge,_label
9014,708,D-D,708,edge,_label
9039,1102,G-P,713,edge,_label
9055,718,U-O,717,edge,_label
9061,722,T-T,721,edge,_label
9068,721,T-T,725,edge,_label
9070,721,T-T,726,edge,_label
9081,732,T-T,721,edge,_label
9095,739,T-T,721,edge,_label
9097,740,T-T,721,edge,_label
9098,721,T-T,740,edge,_label
9107,972,T-F,722,edge,_label
9135,727,T-B,726,edge,_label
9153,734,B-T,727,edge,_label
9267,1068,T-B,741,edge,_label
9301,1272,B-B,748,edge,_label
9321,1041,D-D,750,edge,_label
9322,750,D-D,1041,edge,_label
9333,941,T-E,752,edge,_label
9352,753,U-P,760,edge,_label
9358,753,U-P,763,edge,_label
9377,773,P-P,753,edge,_label
9395,765,P-U,759,edge,_label
9400,760,P-U,767,edge,_label
9409,767,U-P,763,edge,_label
9418,765,P-U,766,edge,_label
9421,771,U-P,765,edge,_label
9425,773,U-P,765,edge,_label
9427,774,U-P,765,edge,_label
9443,814,P-P,767,edge,_label
9470,775,P-P,778,edge,_label
9484,775,P-P,785,edge,_label
9497,792,P-P,775,edge,_label
9510,777,P-P,782,edge,_label
9548,782,P-P,804,edge,_label
9563,1008,D-U,784,edge,_label
9576,784,C-D,1181,edge,_label
9588,784,E-D,1478,edge,_label
9592,784,A-D,1480,edge,_label
9601,1485,D-C,784,edge,_label
9622,784,P-D,1495,edge,_label
9623,1496,D-F,784,edge,_label
9633,1501,D-P,784,edge,_label
9646,789,P-P,804,edge,_label
9666,795,P-P,806,edge,_label
9684,801,P-P,806,edge,_label
9745,844,D-O,818,edge,_label
9757,2192,D-U,818,edge,_label
9819,829,D-D,827,edge,_label
9828,827,D-D,833,edge,_label
9837,838,D-D,827,edge,_label
9838,827,D-D,838,edge,_label
9846,829,P-D,1045,edge,_label
9848,829,P-D,1100,edge,_label
9852,829,E-D,1487,edge,_label
9862,831,D-D,833,edge,_label
9869,904,D-E,833,edge,_label
9870,833,E-D,904,edge,_label
9876,833,U-D,1030,edge,_label
9881,1545,D-E,833,edge,_label
9889,2146,D-D,833,edge,_label
9890,833,D-D,2146,edge,_label
9917,1886,D-U,836,edge,_label
9929,1187,U-F,839,edge,_label
9958,849,D-O,852,edge,_label
10045,864,T-T,864,edge,_label
10046,864,T-T,864,edge,_label
10061,870,U-T,867,edge,_label
10080,875,T-T,875,edge,_label
10083,1071,T-T,875,edge,_label
10105,882,P-P,882,edge,_label
10106,882,P-P,882,edge,_label
10128,885,U-B,887,edge,_label
10146,887,D-U,2141,edge,_label
10156,888,O-O,891,edge,_label
10163,892,O-O,891,edge,_label
10209,1174,E-D,904,edge,_label
10234,907,F-O,2214,edge,_label
10240,908,F-F,1374,edge,_label
10271,1132,O-O,918,edge,_label
10273,1134,O-O,918,edge,_label
10275,919,T-T,919,edge,_label
10276,919,T-T,919,edge,_label
10290,925,F-F,1114,edge,_label
10298,925,F-F,1817,edge,_label
10321,932,O-O,932,edge,_label
10322,932,O-O,932,edge,_label
10325,1726,C-C,933,edge,_label
10327,934,O-O,934,edge,_label
10328,934,O-O,934,edge,_label
10335,938,O-O,934,edge,_label
10339,940,O-O,934,edge,_label
10377,945,F-F,945,edge,_label
10386,946,D-D,949,edge,_label
10393,953,T-T,951,edge,_label
10411,1034,F-F,959,edge,_label
10427,978,F-U,960,edge,_label
10463,1034,F-F,965,edge,_label
10470,966,F-F,968,edge,_label
10480,966,F-F,1116,edge,_label
10531,975,U-M,974,edge,_label
10544,976,C-U,977,edge,_label
10547,980,D-D,980,edge,_label
10548,980,D-D,980,edge,_label
10595,989,T-T,988,edge,_label
10598,988,T-T,1205,edge,_label
10600,988,T-T,1223,edge,_label
10655,1297,P-F,996,edge,_label
10656,996,F-P,1297,edge,_label
10658,997,U-C,1407,edge,_label
10666,1004,O-U,1005,edge,_label
10687,1607,D-D,1006,edge,_label
10700,1007,U-U,1008,edge,_label
10714,1010,B-T,1012,edge,_label
10721,1775,T-F,1011,edge,_label
10779,1545,U-E,1022,edge,_label
10782,1023,U-U,1028,edge,_label
10793,1767,T-F,1025,edge,_label
10799,2068,T-D,1025,edge,_label
10809,1511,U-T,1028,edge,_label
10819,1358,O-A,1031,edge,_label
10852,1034,F-F,1113,edge,_label
10867,1952,F-U,1034,edge,_label
10915,2231,B-U,1040,edge,_label
10942,1043,C-U,1726,edge,_label
10950,1043,D-U,2143,edge,_label
10976,1048,U-E,1452,edge,_label
11021,1672,D-C,1055,edge,_label
11039,1900,C-R,1059,edge,_label
11047,1061,M-M,1061,edge,_label
11048,1061,M-M,1061,edge,_label
11051,1063,D-D,1063,edge,_label
11054,1063,D-D,1183,edge,_label
11086,1063,M-D,2285,edge,_label
11099,1071,T-T,1069,edge,_label
11113,1087,T-T,1070,edge,_label
11122,1071,T-T,1087,edge,_label
11132,1073,T-T,1087,edge,_label
11140,1076,T-T,1077,edge,_label
11146,1076,T-T,1080,edge,_label
11159,1078,T-T,1077,edge,_label
11170,1078,T-T,1084,edge,_label
11238,1105,P-U,2329,edge,_label
11243,1109,P-T,1106,edge,_label
11273,1972,F-U,1113,edge,_label
11291,1817,F-F,1114,edge,_label
11292,1114,F-F,1817,edge,_label
11314,1122,D-F,1123,edge,_label
11333,1129,T-T,1129,edge,_label
11334,1129,T-T,1129,edge,_label
11364,1137,C-M,1141,edge,_label
11368,1137,M-M,1143,edge,_label
11391,1144,D-D,1144,edge,_label
11392,1144,D-D,1144,edge,_label
11393,1177,D-T,1144,edge,_label
11425,1148,O-O,1147,edge,_label
11430,1147,A-O,1895,edge,_label
11443,1154,O-F,1153,edge,_label
11451,1158,O-F,1153,edge,_label
11452,1153,F-O,1158,edge,_label
11489,1843,B-C,1172,edge,_label
11511,1443,P-D,1178,edge,_label
11527,1509,C-O,1181,edge,_label
11538,1182,B-U,1208,edge,_label
11547,1726,F-C,1187,edge,_label
11564,1187,D-F,2306,edge,_label
11570,1188,U-C,1189,edge,_label
11585,1950,M-U,1192,edge,_label
11603,1199,O-O,1197,edge,_label
11655,1212,B-M,1208,edge,_label
11660,1208,U-B,1518,edge,_label
11674,1211,D-M,1443,edge,_label
11681,1215,B-U,1213,edge,_label
11683,1216,B-B,1213,edge,_label
11731,1242,F-F,1240,edge,_label
11744,1247,R-C,1248,edge,_label
11751,1962,C-U,1249,edge,_label
11764,1254,C-T,1726,edge,_label
11790,1267,T-T,1273,edge,_label
11829,1285,P-P,1283,edge,_label
11851,2308,M-D,1294,edge,_label
11867,1304,U-F,1303,edge,_label
11876,1308,C-C,1585,edge,_label
11890,1310,O-C,1373,edge,_label
11891,1478,C-E,1310,edge,_label
11932,1311,D-M,1443,edge,_label
11938,1311,U-M,1934,edge,_label
11945,1318,M-M,1318,edge,_label
11981,1336,F-F,1336,edge,_label
11982,1336,F-F,1336,edge,_label
11983,1337,F-F,1337,edge,_label
11984,1337,F-F,1337,edge,_label
12012,1337,D-F,2189,edge,_label
12044,1352,A-O,1353,edge,_label
12047,1355,O-A,1352,edge,_label
12082,1360,C-O,1361,edge,_label
12092,1364,C-O,1365,edge,_label
12102,1368,O-O,1371,edge,_label
12144,1378,M-D,1593,edge,_label
12148,1378,R-D,1888,edge,_label
12159,1382,U-A,1381,edge,_label
12203,1392,U-U,1392,edge,_label
12204,1392,U-U,1392,edge,_label
12274,1418,U-R,1734,edge,_label
12275,1735,R-B,1418,edge,_label
12281,1419,U-U,1419,edge,_label
12282,1419,U-U,1419,edge,_label
12290,1423,U-U,1423,edge,_label
12297,1426,U-U,1426,edge,_label
12298,1426,U-U,1426,edge,_label
12307,2144,P-O,1434,edge,_label
12309,1435,U-U,1435,edge,_label
12310,1435,U-U,1435,edge,_label
12318,1435,C-U,1647,edge,_label
12319,1769,U-P,1435,edge,_label
12327,1439,U-U,1439,edge,_label
12328,1439,U-U,1439,edge,_label
12329,1912,U-B,1439,edge,_label
12336,1442,D-D,1443,edge,_label
12347,1476,D-F,1443,edge,_label
12348,1443,F-D,1476,edge,_label
12356,1443,U-D,1518,edge,_label
12384,1443,U-D,1884,edge,_label
12387,1886,D-U,1443,edge,_label
12399,1892,D-G,1443,edge,_label
12417,1901,D-T,1443,edge,_label
12419,1902,D-U,1443,edge,_label
12427,1447,G-G,1447,edge,_label
12469,1468,U-U,1468,edge,_label
12470,1468,U-U,1468,edge,_label
12483,1474,E-E,1474,edge,_label
12484,1474,E-E,1474,edge,_label
12485,1476,D-F,1475,edge,_label
12486,1475,F-D,1476,edge,_label
12495,1948,F-D,1476,edge,_label
12500,1476,D-F,2141,edge,_label
12512,1477,D-M,2273,edge,_label
12539,2238,E-F,1482,edge,_label
12555,2334,C-D,1485,edge,_label
12565,1636,E-O,1487,edge,_label
12568,1487,D-E,1923,edge,_label
12572,1487,U-E,2036,edge,_label
12582,1487,F-E,2307,edge,_label
12629,2053,F-D,1496,edge,_label
12632,1496,D-F,2299,edge,_label
12667,1915,U-U,1502,edge,_label
12690,1507,T-C,1511,edge,_label
12700,1509,O-O,1664,edge,_label
12746,1516,U-A,1993,edge,_label
